,noun,count
9295,달랑,4
6801,분할,4
6669,아름,4
6657,조여,4
1693,오솔길,4
5779,운동량,4
5780,테이,4
6843,공휴일,4
9345,날자,4
5788,실것,4
1680,주네,4
1452,주한,4
9060,세팅,4
8980,셔야,4
1658,창의,4
1657,제재,4
1165,정수,4
5820,미팅,4
5821,낫다,4
1633,만가,4
10867,융통성,4
6803,감기,4
6668,경치,4
5833,비지니스,4
6982,미등록,4
5605,셔틀버스,4
5267,장미,4
9099,신도시,4
5367,찬합,4
816,레쉬,4
9464,중량천,4
7157,청쪽,4
6145,근거,4
6143,송정,4
9269,이행,4
5395,본부,4
1230,창구,4
7146,자고,4
7142,월등,4
5366,칭,4
2182,함지박,4
11750,장애조치,4
5429,오십,4
2170,한성백제역,4
5436,창신역,4
7107,성내천,4
5441,눈비,4
10342,센서,4
6133,다분,4
5459,저건,4
6678,일석이조,4
5360,지원이,4
1928,제인,4
5309,안암동,4
6721,가어,4
7225,진정,4
6176,오토,4
2352,데이트,4
6173,동일로,4
5291,변속기,4
8764,수행,4
2333,가로수길,4
5303,업뎃,4
6161,놀이,4
772,대번,4
793,절단,4
5318,중심부,4
7196,초보자,4
8786,홍연,4
8787,교옆,4
11033,아현역,4
5999,모되,4
7187,요철,4
5347,방아,4
7175,시흥대로,4
7172,수요일,4
10776,일상생활,4
5460,월계동,4
5461,방문객,4
4534,동문,4
924,상공회의소,4
1208,사안,4
10566,꽁초,4
1991,천대,4
7021,못내,4
5561,은행나무,4
1983,아이패드,4
971,시계,4
10959,못햇,4
10958,조이,4
1963,캡처,4
2127,꼭꼭,4
1962,달동,4
7013,하교,4
10397,세요고,4
5577,전국,4
1958,서문,4
1954,북서,4
1952,감소,4
9086,단수,4
5588,영업,4
5592,게이트,4
2012,청과,4
5540,표적,4
2018,태평양,4
5531,재결,4
8857,타임스퀘어,4
9274,판넬,4
5471,에소,4
2094,대원,4
2092,용마산역,4
6734,이용순,4
8868,경향,4
7069,난지천,4
10366,월간,4
5499,해군,4
6016,중곡동,4
6606,일어나지,4
6117,정자,4
2045,중도,4
1219,남짓,4
5514,다마,4
7055,독,4
5519,봉제산,4
5520,낯선,4
923,남대문,4
2019,물산,4
8084,바깥,4
8461,길음,4
4279,의향,4
3807,후속,4
3364,오라,4
4458,협력,4
4084,비단,4
8160,하청,4
3369,몸통,4
8166,플레인,4
9826,살피,4
4097,즘,4
4102,박아,4
7789,야구장,4
3773,교통량,4
7983,아웃,4
4447,천사,4
3770,오거,4
3765,상수역,4
4113,쁘네,4
9726,반포대교,4
9727,고가도로,4
3381,탁상,4
3748,재창,4
3383,준공,4
3386,법원로,4
3504,도로교통법,4
4146,도곡역,4
4149,양재대로,4
8204,동도,4
3713,걸이,4
3798,가뭄,4
4073,카,4
4429,거여역,4
3817,베스트,4
8053,띵,4
3866,보문,4
3865,보문동,4
8052,주변역,4
4493,베,4
3327,무게중심,4
3856,시타,4
3333,불빛,4
4486,주부,4
4020,뉴욕,4
4480,부쩍,4
9898,불가피,4
8042,휘문고,4
3340,에너지,4
3346,금보,4
4475,일상,4
3349,성함,4
7779,의사결정,4
8394,제적,4
7780,대야,4
4050,덜컥,4
4052,할아버지,4
8024,제대,4
3353,몽촌토성,4
9914,경종,4
4065,꿈쩍,4
8008,자차,4
3711,깨,4
7954,안도,4
3321,분당선,4
8272,종아리,4
3470,마인드,4
4378,살기,4
3473,법인,4
3566,토끼,4
4374,겹,4
4370,떳,4
3480,안드네,4
7897,신분당선,4
4274,바깥쪽,4
3482,사공,4
7888,수만,4
7887,상호,4
4363,구산역,4
4284,앺,4
3553,잠실대교,4
11536,단조,4
4356,친환경,4
8284,푸시,4
4292,등빛,4
7880,준수,4
4305,침대,4
4310,소멸,4
3544,안전표지,4
11530,스위첸,4
4321,이처럼,4
3525,노면전차,4
8305,나치,4
4380,도봉세무서,4
3464,하이마트,4
3705,지다,4
3463,끝내,4
3406,부랴부랴,4
7948,장기간,4
8364,신세계,4
3698,증편,4
8227,원일,4
4186,유무,4
3667,가금,4
3657,가디건,4
8243,신답,4
7813,고결,4
3639,가대,4
3636,이자,4
4211,헛도,4
9959,망우역,4
4213,오른손,4
7929,이천원,4
7816,풀림,4
8248,한자,4
8341,왕창,4
3618,수의,4
3450,차임,4
4227,텍스트,4
4228,편집,4
3603,상용,4
8332,앵무새,4
3589,페리,4
3585,기니,4
4004,선선,4
9938,빈터,4
3938,오신,4
8410,부리,4
3941,백원,4
3914,무제한,4
4516,과시,4
4498,넓이,4
3313,완화,4
8096,경부,4
3979,습관,4
3980,빵빵,4
3981,푹,4
3303,페이도,4
8063,혜민,4
4518,부당,4
8403,업글,4
3965,비일비재,4
4497,외대,4
3282,의사,4
9889,픈,4
4513,벽,4
3291,상점,4
3924,가용,4
4532,키도,4
6999,프로,3
4236,엉덩이,3
6991,골목길,3
6988,세기,3
6332,구로동,3
1969,한결,3
9965,연세대,3
7017,작품,3
7924,용강동,3
10953,영합,3
9397,정황,3
3598,작정,3
5596,보도육교,3
3963,요구사항,3
8257,약령시,3
7006,시사,3
5579,무릎관절,3
5582,동호회,3
8262,고시촌,3
9967,관점,3
3601,깜박,3
9186,확연,3
5591,주민등록,3
7004,로되,3
677,플래시,3
4242,성적,3
10971,시절,3
10377,카운팅,3
7044,적임,3
3922,저가,3
7047,그대,3
6340,고착,3
2029,부숴,3
7049,반년,3
7019,도림천역,3
5524,노선도,3
5523,외지,3
5521,재산,3
8274,과상,3
3577,대개,3
2037,밝기,3
5537,삐걱,3
7914,고고,3
8098,엔터,3
5543,시전,3
5544,천호동,3
8886,어중간,3
5547,가락동,3
5548,의경,3
4248,신문고,3
1994,전적,3
10656,국민일보,3
5553,한상태,3
5554,독산동,3
10389,철커덕,3
10391,국립재활원,3
6424,송파동,3
3592,대여섯,3
3591,남고,3
8908,핸드폰결제,3
8903,었네,3
11503,청운효자동,3
3656,아시아,3
6917,할떄,3
6919,연말,3
9367,유치,3
8942,실명,3
1831,코앞,3
8239,자제,3
11785,명단,3
7932,태영,3
8240,음주,3
6928,월동,3
5672,뙇,3
10647,내직원,3
4208,동묘앞역,3
10917,레베,3
9363,화공,3
6912,감탄,3
6444,역서,3
6907,오뚜기,3
8234,레이아웃,3
321,여신,3
1785,외면,3
1771,자존심,3
3668,집도,3
5722,당근,3
1766,일본,3
9361,고랑,3
6892,태풍,3
5728,시리,3
6891,이세,3
6890,좌표,3
9376,따릉벨,3
314,가계,3
3903,실무,3
3964,석촌고분역,3
5612,국립극단,3
6981,개좆,3
5615,주택지,3
177,예은,3
6978,됫다,3
5619,지옥,3
6977,여해,3
6330,돌기,3
5621,예비,3
5624,빼곡,3
246,앱스토어,3
1903,빡빡,3
3621,나타남,3
1900,마장역,3
10418,패스워드,3
9865,셀프,3
9394,합치,3
5636,혼,3
3632,야외,3
10697,과실,3
5644,먄,3
1883,통지,3
8918,바라지,3
11793,캐나다,3
5651,신풍역,3
6950,화요일,3
10931,마리오,3
5659,관등,3
6431,논의,3
6937,장애물,3
5516,찻길,3
7060,성암,3
3572,타임,3
2289,채용,3
3545,서행,3
10310,오늘이,3
2275,부타,3
7874,가슴,3
6388,보나,3
5335,걸쇠,3
6379,우산,3
5353,건축,3
3540,조제,3
8783,투성이,3
7199,유격,3
7201,소송,3
2310,토로,3
4314,공항역,3
5352,엠,3
2256,헬,3
8297,밭,3
4302,컵,3
7879,수업,3
9456,한가운데,3
2234,온수역,3
4297,다관,3
7160,전기문,3
9458,사무,3
2241,흔적,3
5355,입찰,3
2245,남아도,3
7168,약제,3
8296,학관,3
5359,무상,3
7877,뜰,3
69,허브,3
7206,등촌동,3
7870,래서야,3
7911,이발,3
3522,경찰청장,3
4325,먹기,3
2357,꼼짝,3
5275,전파,3
5271,상응,3
7236,스타디움,3
5268,척,3
8753,선도,3
6382,상주,3
2377,목동동로,3
2383,죽겠네,3
2400,포화,3
2402,불광천,3
9497,목도,3
2408,수입,3
5280,일가,3
7224,함부로,3
7209,난곡동,3
8765,짤,3
7212,무인,3
8769,듣기,3
9485,어그,3
3531,화재,3
2334,샛,3
11727,낚,3
5297,보고서,3
2351,모처럼,3
5295,철사,3
4320,패턴,3
65,종합시장,3
10295,자원,3
7221,한동,3
3528,행정안전부,3
11745,착지,3
2217,성남,3
10323,관광,3
9193,진작,3
5488,밑거름,3
2067,철회,3
9418,역촌동,3
7903,위생,3
8867,스포츠월드,3
11766,포켓,3
4271,오금,3
2060,고추가,3
7080,명백,3
7081,타박상,3
8859,경동,3
3562,서고,3
9194,불행,3
6358,공성,3
2064,손실,3
5495,축제,3
5386,과징금,3
5506,뜬금,3
4260,주동,3
6415,종적,3
10901,여타,3
4261,츨근길,3
3957,볼라,3
6348,엣지,3
5505,국회의사당,3
10978,대모산역,3
4262,인덕대,3
5502,기초,3
7061,첨단,3
4264,초안산,3
9192,충무로역,3
8077,뷰,3
8097,고속도로,3
123,상담시,3
8853,디지털미디어시티역,3
8088,고등학생,3
6394,아무나,3
7138,체력,3
5406,연령,3
8816,그저께,3
82,원망,3
7145,잠도,3
2200,뚝방,3
5456,고난,3
11011,거성,3
11012,파스텔,3
9455,찍기,3
7149,돋보기,3
4295,장보,3
5387,공익,3
8820,입안,3
7129,면제,3
5419,바비,3
7128,성용,3
6371,전자랜드,3
7124,체형,3
7122,단순화,3
7116,성기사,3
9443,대시,3
3936,월드,3
9869,봉은사로,3
9436,순환로,3
7105,마천,3
6364,상습,3
8841,닙,3
2145,하루하루,3
5451,애하,3
6886,실거,3
6877,아기,3
5737,전봇대,3
1109,해먹,3
6639,아마추어,3
10555,레일,3
10799,쁘니,3
6240,고수,3
6512,마음대로,3
6072,주변인,3
6068,소공,3
1076,물기,3
6645,내정,3
9144,드디어,3
6066,돔,3
6065,스카이,3
6059,뒷쪽,3
6652,눈금,3
4051,누리꿈스퀘어,3
6238,되풀이,3
5998,실현,3
1018,창문,3
4042,폐달,3
6619,힐즈,3
3829,보되,3
6622,꿈돌이,3
3826,문서,3
6523,킹,3
3825,검은색,3
9238,두건,3
9084,국토,3
1032,비바람,3
9280,겸재,3
8147,어젠,3
4049,침범,3
1073,틈,3
6057,근본,3
3819,노트북,3
9235,안산,3
6009,몸무게,3
6677,광,3
1221,단기간,3
3809,로그,3
6015,신당역,3
492,탁,3
9046,줄줄,3
1242,빌렷,3
6049,설득,3
6006,다과,3
3799,콩,3
10615,자격,3
10619,강변북로,3
6491,인생,3
478,블로그,3
9051,에스,3
7999,피시방,3
9924,초가,3
1207,거론,3
1206,타자,3
9923,반포동,3
8110,가리봉동,3
4069,열쇠,3
6506,전주,3
1188,유예,3
6035,구리시,3
8112,맞춤법,3
6665,라시,3
6043,긍정,3
3818,샵,3
1164,아리수,3
8013,허락,3
9087,길쪽,3
576,용지,3
3834,꼬박꼬박,3
6220,수원,3
6181,개개인,3
3860,원지,3
6536,코로,3
9260,암호,3
3873,연가,3
3855,쑥,3
9113,갈현,3
768,세운,3
10758,샛강역,3
6569,학년,3
6165,요양원,3
6164,십초,3
6163,신대방동,3
9857,추징,3
721,떳는데,3
6185,점도,3
9895,먹튀,3
701,보류,3
8118,보조사,3
6211,명기,3
6551,이왕이면,3
6191,비즈니스,3
635,아당,3
3864,동방,3
6550,수산,3
653,대모,3
10748,광운공고,3
6206,유가,3
683,생색,3
6199,합정동,3
670,징계,3
6160,송수신기,3
6157,번쪽,3
8140,우이경전철,3
890,미동,3
3846,하임,3
6132,옵,3
3998,영원,3
6128,표지,3
8056,기념관,3
885,폭탄,3
3845,리버,3
9264,면도,3
898,적자,3
903,곡초,3
9245,유산,3
3840,중앙대,3
914,포털,3
3839,흑석동,3
8115,어미,3
858,건아,3
6585,가필,3
849,비즈,3
4027,각기,3
6225,면상,3
9128,국제선,3
9268,즉각,3
6147,쾌적,3
6148,비정상,3
9897,선착장,3
9896,마리나,3
9106,세심,3
6575,진척,3
790,절도,3
627,롹,3
784,마디,3
8109,방울,3
6687,처분,3
1761,여름날,3
6819,햐,3
8203,염리동,3
9942,지보,3
4150,구룡,3
6290,습니,3
7960,가중,3
6812,빙빙,3
5817,발바닥,3
8997,수긍,3
8986,자율,3
8985,원님,3
1646,돌발상황,3
8984,실용,3
8209,효성,3
3707,주머니,3
5843,물관,3
5847,메디텍,3
5996,접목,3
9330,성숙,3
5878,발목,3
5877,열람,3
1528,잡지,3
1537,합의,3
6781,수락산,3
3727,매장,3
1573,없애버,3
1602,점차,3
1576,사태,3
4140,타당성,3
1584,강요,3
10496,오래오래,3
8998,산적,3
5849,기자,3
10877,마찰음,3
8979,고간,3
3894,설비,3
10458,국립묘지,3
9350,스프라켓,3
6849,동행,3
6850,여명,3
5766,렉스,3
9213,관광지,3
5754,구룡산,3
6873,대사,3
6460,상처리,3
6874,접이식,3
6546,주차공간,3
5746,소라면,3
9176,무산,3
1755,킬로,3
10899,본격,3
324,새치기,3
3700,오륜,3
8214,만족도,3
6451,이불,3
5782,세입,3
337,불쾌감,3
5785,타슈,3
1683,일어난다,3
1681,회피,3
342,기소,3
5789,프랑스,3
5790,선진국,3
5791,무학여고,3
7952,광역,3
6835,흠,3
5798,세브란스,3
5801,신양,3
4133,결선,3
3892,과학기술대,3
5881,여보,3
11398,지금껏,3
5964,하이브리드,3
5959,기종은,3
3985,목월,3
9223,묘,3
6470,음보,3
7984,음영,3
6723,카쉐어링,3
1386,수주,3
9309,다,3
1369,볼트,3
1372,사가정역,3
6729,데자,3
9310,헛도네,3
10521,덧,3
5965,운영체제,3
9304,관상,3
4100,형광,3
1299,상수,3
8108,디역,3
1290,변형,3
9154,고함,3
11844,가속,3
9828,화비,3
6264,곳임,3
6697,대아,3
3781,회비,3
9830,문장,3
1275,문자메시지,3
6693,가양동,3
6692,방죽,3
9832,복불복,3
6277,범,3
1389,웹뷰,3
3732,스팟,3
6761,룰,3
388,역임,3
1468,천주교회,3
5905,남가좌,3
9170,장류,3
6759,재촉,3
5901,규,3
1486,아카데미,3
6735,라진,3
1487,위트,3
9934,다사,3
3735,연구원,3
4129,수기,3
386,밀,3
6772,기약,3
5907,션,3
9823,만전,3
5910,승,3
8178,성별,3
394,유보,3
9020,세련,3
6279,정보공개,3
9318,배부,3
8177,아바타,3
1434,뚜벅,3
8175,근무시간,3
5921,브리지,3
1420,다합,3
9169,제도로,3
10517,길안,3
11833,공원로,3
9026,우천,3
2416,사문,3
2513,세라믹,3
3145,설문조사,3
3147,한경,3
2729,체크박스,3
4730,발주,3
8338,한남역,3
8654,나나,3
4472,기호,3
5028,방수,3
7389,엘레베이터,3
7383,동교동,3
4474,편안,3
11127,류지,3
10122,요란,3
5037,공자,3
9665,슈퍼,3
3134,미스,3
4713,분안,3
2702,무의식,3
3141,이생,3
8330,불능,3
5050,점심시간,3
9550,이득,3
10035,지난해,3
7616,중요성,3
7375,입생로랑,3
5055,차비,3
9666,망설,3
7590,당분간,3
8339,온건,3
4401,토속,3
5000,어울림,3
7569,깨끗,3
9571,생으로,3
9570,대쪽,3
4990,정함,3
8348,롤백,3
4753,물품,3
4751,라보,3
7572,표준,3
7406,열시,3
4746,체감,3
9744,섬,3
10136,한국은행,3
8343,금세,3
11141,봉천동,3
8640,어졌으,3
7579,안일,3
7403,이타,3
7583,네시,3
11139,전력,3
5009,일례,3
11138,감지,3
10219,삼각형,3
4735,개관,3
4733,공동,3
8664,세부,3
7775,의류,3
7668,양호,3
7626,수사,3
7633,휴게,3
5090,서울시장,3
5093,기세,3
7361,월경,3
7359,청역,3
2614,인위,3
3476,이제야,3
4490,공공사업,3
8397,하얀색,3
7639,날수,3
3176,방화대교,3
3478,화난,3
9674,삐,3
4372,녕,3
7358,웹페이지,3
7649,로직,3
4663,자재,3
4662,커먼그라운드,3
7352,거두,3
7653,엮,3
4660,번동,3
7350,현지,3
4495,이스트,3
5116,터널,3
8462,꾸리,3
10234,원리,3
5086,연지,3
8328,종전,3
8470,분과,3
7373,속수무책,3
3459,센티,3
8670,러시아워,3
3158,번역,3
7628,자락,3
2675,차라,3
4693,대량,3
7831,약정,3
10109,멘붕,3
9543,실상,3
8472,때매,3
4386,백병원,3
9669,구단,3
4385,독서실,3
5074,포화상태,3
2645,추억,3
7631,성산동,3
3163,선결,3
5077,경인,3
4686,반짝,3
10232,부속,3
11121,구룡사,3
3165,증축,3
11120,북부,3
8499,불문,3
8623,논리,3
8349,거만,3
2809,판매,3
9598,불공정,3
7513,측정기,3
9729,증량,3
4448,가사,3
8381,광산,3
9615,라거,3
3014,알림판,3
7520,도가니,3
3020,연관,3
7522,자금,3
4432,신발,3
8536,게뭐,3
7470,처가,3
4911,문래,3
7468,마주,3
7258,칩,3
3032,괜,3
4919,금융,3
7463,소지도,3
7525,퇴계로,3
11560,마장,3
11188,원측,3
3370,밑쪽,3
11189,갈등,3
3398,불분명,3
8583,자발,3
4840,양심,3
4841,예외,3
2980,투,3
4439,별것,3
8566,이벤트,3
9608,요양,3
7494,폐,3
4437,에전,3
7492,현수막,3
4875,어젯밤,3
2968,조끼,3
8571,따름,3
10172,주상,3
2978,연세,3
8556,면대,3
8549,요장,3
4444,낭패,3
2946,왼,3
8574,외관,3
4885,시엔,3
9725,잠수교,3
9604,복개천,3
7485,향군,3
2989,어번,3
4889,수골,3
7478,앞길,3
8581,심장,3
8597,노답,3
8601,정규,3
8365,난향동,3
7547,일명,3
10198,낙성대,3
3071,할당,3
11198,생략,3
4959,날뻔,3
8356,납품,3
4781,보태,3
4962,수나,3
4780,과장,3
2824,신문사,3
4414,응봉,3
3072,아르바이트,3
9576,일분,3
3069,워드,3
3078,혁신,3
4775,마들스타디움,3
4968,개진,3
7434,라그,3
4464,순회,3
11153,자하문로,3
3355,유유,3
7556,요일,3
11660,언어,3
7783,핼멧,3
7560,년전,3
7440,애도,3
3058,전번,3
7798,한세상,3
8522,시행착오,3
4932,일보,3
3039,수색,3
4422,면안,3
9733,우의,3
4936,거꾸로,3
9589,발톱,3
7527,무의미,3
7800,불법점유,3
9588,조목조목,3
4940,거절,3
8524,처사,3
10154,남문,3
11610,탈취,3
4803,버거킹,3
8517,상경,3
7443,달짜,3
9716,신시,3
9586,우기,3
3362,요관,3
4946,한글,3
9636,마천역,3
4948,시스,3
3056,헛탕치,3
4791,해상도,3
7346,서강대역,3
2959,마장동,3
7718,시조사,3
4618,관통,3
5200,식자,3
2539,소홀,3
7692,천만,3
5151,툭,3
2479,꼽는거,3
4557,무악,3
9688,애꿎,3
7689,자출,3
9705,커브,3
5176,촘촘하,3
2440,여섯,3
7305,정상인,3
8433,캡,3
4576,통제,3
4507,운지,3
9525,플리,3
3292,건전,3
7708,근로,3
4339,보조금,3
2547,물량,3
9753,계본,3
9505,소라,3
9678,베터리,3
4625,추측,3
8444,다운로드,3
3502,위반,3
4623,일개,3
11083,납입,3
8714,폐기,3
7687,상대,3
9506,간만,3
2542,데인,3
3227,동성,3
11714,동덕여대,3
7313,삼육,3
8448,무반,3
2454,세종대,3
4512,마이너스,3
3216,필통,3
4611,도구,3
4610,역쪽,3
4607,전쟁기념관,3
10272,포장마차,3
5173,볼링장,3
2511,지안,3
7282,어째서,3
9521,방침,3
2501,잠기,3
8434,압도,3
7307,광장시장,3
4345,전기차,3
3224,눌립니,3
7734,뙤약볕,3
8437,하주,3
5162,수령,3
7286,본체,3
4602,딱지,3
3490,대낮,3
4514,대호,3
5217,건대역,3
8440,반쪽,3
9522,만도,3
7728,서강,3
9199,녀석,3
2521,달도,3
2525,이필,3
5172,비원,3
11537,숭미초,3
7726,가전,3
8721,녹음,3
7722,나가시,3
8441,요긴,3
4545,할하,3
3318,참여,3
5127,야근,3
4641,구실,3
7721,의외,3
3317,라야,3
8717,지방법원,3
4365,미아동,3
8457,사드,3
2569,억,3
4639,관리인,3
4364,오슈,3
2480,해갈,3
11107,운전대,3
5184,상일동,3
3187,대일,3
3320,동기부여,3
4645,고스,3
10048,교육청,3
10086,스레,3
9693,녹슴,3
9502,터치스크린,3
7714,대공,3
7853,경이,3
3493,포자,3
4538,선린인터넷고,3
4587,초이,3
9516,플라자,3
5187,우리들병원,3
3235,어쨌든,3
3189,초록,3
8435,상권,3
7765,재학,3
5230,백미,3
8698,등지,3
5197,한해,3
2430,나남,3
